,id1,id2,type,train,func
8007,5323995,6096495,0,0,3
8008,849586,18221863,4,0,4
8009,13352120,21092340,3,0,4
8010,948486,6244936,1,0,4
8011,11233303,16367499,3,0,3
8012,15416858,17217414,4,0,4
8013,5086587,15924093,3,0,4
8014,1276377,16042589,4,0,3
8015,81287,587124,1,0,4
8016,13068294,23677114,4,0,4
8017,7962982,23677117,0,0,4
8018,7034069,17921696,4,0,3
8019,21556523,23677117,0,0,4
8020,10385493,17792213,4,0,4
8021,15550823,23677115,0,0,4
8022,12172485,18269744,2,0,4
8023,13783899,19584878,1,0,4
8024,3236017,16466519,4,0,4
8025,6814855,17456566,1,0,4
8026,18900427,23677119,0,0,4
8027,4843558,23677117,0,0,4
8028,4623013,19142737,1,0,4
8029,53172,23677117,0,0,4
8030,111921,23677115,0,0,4
8031,266571,541185,3,0,10
8032,10348730,22301096,3,0,4
8033,5021676,17420328,3,0,3
8034,18432261,23677115,0,0,4
8035,12678589,18623182,2,0,4
8036,6061403,16351776,1,0,4
8037,10977600,23677118,0,0,4
8038,14064554,23677115,4,0,4
8039,12055086,14033995,4,0,4
8040,20559735,21837100,3,0,10
8041,18583690,23677114,0,0,4
8042,3239010,13122193,4,0,4
8043,3027741,23677111,0,0,2
8044,2374764,4487026,3,0,3
8045,47756,935017,1,0,4
8046,6061403,13783899,1,0,4
8047,9627687,22337078,3,0,2
8048,12886114,23677114,0,0,4
8049,1890824,11834952,3,0,4
8050,5400742,16142024,3,0,4
8051,615902,765103,1,0,4
8052,3026763,22552318,3,0,10
8053,17477951,19994918,3,0,4
8054,545112,8625347,4,0,4
8055,12808799,23677114,0,0,4
8056,333109,859719,3,0,2
8057,18096222,23677114,0,0,4
8058,8437742,20870396,4,0,4
8059,8258096,23517481,3,0,3
8060,7132185,16224018,2,0,4
8061,2538511,14132965,3,0,4
8062,13212350,19442138,3,0,4
8063,2090333,6190160,3,0,4
8064,2399785,23677116,0,0,4
8065,20082006,23066956,3,0,4
8066,16579952,23677140,0,0,7
8067,8274572,21374041,4,0,4
8068,5976426,6492265,4,0,2
8069,161760,756962,1,0,4
8070,14736188,18371114,3,0,4
8071,5872897,23677119,0,0,4
8072,3769505,23677134,0,0,7
8073,1458628,18731109,1,0,4
8074,14129929,23658098,3,0,4
8075,253282,23677118,0,0,4
8076,17012902,23677140,0,0,7
8077,15087907,20761751,3,0,3
8078,3584277,21285620,3,0,4
8079,9597416,23677113,3,0,2
8080,13020691,13450574,3,0,3
8081,320979,467550,1,0,4
8082,2537577,23677116,0,0,4
8083,17217414,23031483,4,0,4
8084,9796161,22654851,3,0,3
8085,13290531,16639229,3,0,4
8086,15810963,23677116,0,0,4
8087,10793696,10927077,4,0,3
8088,14864066,18269744,4,0,4
8089,9487010,12744653,3,0,3
8090,4193495,17511631,4,0,4
8091,5921879,23677116,0,0,4
8092,7556774,23677117,0,0,4
8093,8625347,9088423,1,0,4
8094,10067028,20085210,3,0,4
8095,12135944,23677116,0,0,4
8096,8908943,22739188,3,0,3
8097,1769771,23390255,3,0,4
8098,2069219,5035872,3,0,4
8099,111921,23677118,0,0,4
8100,9932240,23677118,0,0,4
8101,679959,756962,1,0,4
8102,4684601,23390255,3,0,4
8103,472008,665420,3,0,2
8104,9191794,23118425,3,0,3
8105,9186576,17857284,3,0,4
8106,3898252,17296916,4,0,4
8107,10118785,13825969,4,0,4
8108,3721994,23677141,0,0,7
8109,2857623,11145818,4,0,4
8110,250595,19643373,3,0,4
8111,831650,4471000,2,0,4
8112,3883870,22022715,3,0,3
8113,91017,149935,1,0,4
8114,7687275,23677119,0,0,4
8115,3088336,9857940,1,0,8
8116,15502183,23677119,0,0,4
8117,7669917,21322698,4,0,4
8118,18600879,22197335,3,0,4
8119,8581121,13617295,3,0,3
8120,20200561,23677114,0,0,4
8121,11548511,19584877,2,0,4
8122,18457132,20654105,4,0,4
8123,10839253,16105484,3,0,2
8124,18772550,23677118,0,0,4
8125,8403573,23494305,3,0,4
8126,1604134,6503552,4,0,3
8127,100791,800221,1,0,4
8128,19142736,19912848,2,0,4
8129,3286240,10249398,3,0,3
8130,373792,691010,1,0,4
8131,172460,11334468,4,0,2
8132,16549995,20103172,3,0,3
8133,9324781,13352120,4,0,4
8134,12819863,22768445,4,0,3
8135,1953115,4591683,3,0,4
8136,10450744,23677119,0,0,4
8137,9217,742465,3,0,2
8138,11418746,13673083,3,0,3
8139,8162671,15256957,3,0,3
8140,3198237,12176858,3,0,7
8141,9552428,17999564,4,0,4
8142,22328843,22328847,3,0,10
8143,8696200,15896098,3,0,3
8144,17734555,23677137,0,0,7
8145,16929312,23677133,0,0,7
8146,5299276,9543284,3,0,4
8147,10358890,23677116,0,0,4
8148,2912282,23677117,0,0,4
8149,421187,13026685,4,0,4
8150,6987642,20777139,3,0,3
8151,15495141,23677146,3,0,7
8152,6129831,23677116,0,0,4
8153,7344728,14412812,3,0,3
8154,5751313,11548511,3,0,4
8155,15710017,23677119,4,0,4
8156,13028547,22993368,1,0,4
8157,4798330,6150596,3,0,3
8158,831649,11854456,3,0,4
8159,12069895,23677119,0,0,4
8160,15672542,23677111,0,0,2
8161,22255481,22857041,3,0,3
8162,12667122,23677139,0,0,7
8163,7647237,23677115,0,0,4
8164,367770,831649,1,0,4
8165,8140922,23677117,3,0,4
8166,189777,413237,1,0,4
8167,22135198,23094550,4,0,4
8168,19035955,20239269,4,0,4
8169,12082137,19544698,4,0,2
8170,13821141,23299412,3,0,2
8171,2832003,14923488,3,0,3
8172,628819,849586,1,0,4
8173,555513,952242,1,0,4
8174,942693,21089172,4,0,4
8175,17543732,22545244,3,0,3
8176,556271,943503,1,0,2
8177,8969949,14373268,3,0,3
8178,4643706,4894708,4,0,4
8179,7143272,11277510,3,0,4
8180,6111050,23677114,0,0,4
8181,4798331,4959517,3,0,3
8182,601908,638963,1,0,4
8183,13637332,23677114,0,0,4
8184,2911006,18804133,3,0,3
8185,13450574,17224030,3,0,3
8186,15398414,23677114,0,0,4
8187,10899860,17557289,3,0,4
8188,81287,778641,1,0,4
8189,21609540,23677112,3,0,2
8190,792644,820905,1,0,4
8191,7407008,21937981,4,0,4
8192,19301373,23677114,0,0,4
8193,10212189,19604083,3,0,2
8194,4272289,9225969,3,0,7
8195,10313906,18504192,4,0,4
8196,5021676,8921716,3,0,3
8197,3673887,21308543,3,0,4
8198,3365958,22326008,3,0,7
8199,1835468,23677119,0,0,4
8200,23510543,23677113,0,0,2
8201,4997927,23677143,0,0,7
8202,17580546,23677117,4,0,4
8203,11825739,16239141,4,0,4
8204,661,653371,1,0,4
8205,1111832,3331971,4,0,10
8206,709584,814473,1,0,4
8207,12914531,19868933,4,0,4
8208,13024529,23677113,0,0,2
8209,1458629,18269744,2,0,4
8210,12568442,15471169,3,0,3
8211,978946,13396233,1,0,4
8212,5195056,12380475,4,0,4
8213,5299276,18269744,3,0,4
8214,8900570,23677114,0,0,4
8215,16466520,18269745,1,0,4
8216,3076854,14386499,4,0,3
8217,40044,431295,1,0,4
8218,20258159,23677112,0,0,2
8219,599519,23677115,3,0,4
8220,1884023,16385631,1,0,3
8221,2014383,9223602,4,0,4
8222,2617868,23677150,0,0,9
8223,310182,536114,1,0,4
8224,736738,823074,1,0,4
8225,8117581,20023016,4,0,4
8226,9261182,23677114,0,0,4
8227,15502176,23677133,0,0,7
8228,1725724,3187685,3,0,4
8229,3131079,23677115,0,0,4
8230,604392,17340376,4,0,4
8231,1955681,21488869,3,0,4
8232,23677128,23677132,3,0,6
8233,13028546,18269744,1,0,4
8234,7996909,8696200,3,0,3
8235,1888878,17999474,3,0,4
8236,12678588,21870537,2,0,4
8237,19008074,23677133,0,0,7
8238,6983973,13450574,3,0,3
8239,20972205,23677116,0,0,4
8240,3874060,19584877,3,0,4
8241,597799,12445282,4,0,4
8242,4224228,21827619,1,0,3
8243,6842462,23370708,4,0,4
8244,18115173,22536033,3,0,4
8245,6301863,23496079,3,0,2
8246,13630461,23677111,0,0,2
8247,12161093,23677115,0,0,4
8248,6360367,23677114,4,0,4
8249,20022641,23677116,0,0,4
8250,9909126,16324741,4,0,4
8251,659620,23677114,3,0,4
8252,11882536,23677114,0,0,4
8253,2141749,9415194,1,0,3
8254,536614,896701,1,0,4
8255,616260,18221863,4,0,4
8256,11391878,23677116,0,0,4
8257,948486,22246374,1,0,4
8258,20910435,23677119,0,0,4
8259,9604063,11562180,3,0,4
8260,5600261,6886408,3,0,3
8261,3184073,13344859,3,0,4
8262,92552,946865,1,0,4
8263,386013,562437,1,0,2
8264,22435217,23677114,0,0,4
8265,6155833,12973065,1,0,3
8266,431295,751335,1,0,4
8267,5439181,21999120,3,0,3
8268,13048961,18583832,3,0,4
8269,21195927,23677141,0,0,7
8270,3050742,20777139,3,0,3
8271,6305269,21870537,3,0,4
8272,755203,810724,1,0,4
8273,20692110,23677117,0,0,4
8274,14989775,23677145,0,0,7
8275,250596,12172484,2,0,4
8276,3076854,4224228,3,0,3
8277,726934,834053,1,0,2
8278,5560249,23677111,0,0,2
8279,11511985,19604083,3,0,2
8280,6244936,8625346,1,0,4
8281,8696200,19178250,3,0,3
8282,16001374,19643890,4,0,4
8283,257201,5869954,4,0,4
8284,397240,530882,1,0,4
8285,20661772,23677115,0,0,4
8286,13024538,17954700,3,0,3
8287,16103505,23677115,0,0,4
8288,594052,698010,1,0,2
8289,3945916,8921716,3,0,3
8290,11953289,19869683,3,0,3
8291,1251219,3067994,3,0,3
8292,13902980,18731110,2,0,4
8293,14757689,23677112,0,0,2
8294,19474501,23465746,1,0,3
8295,5317659,20691303,3,0,3
8296,3180675,17067833,3,0,4
8297,2911006,5808579,3,0,3
8298,19360483,19849797,4,0,4
8299,12624126,23677146,0,0,7
8300,9830269,16568044,4,0,4
8301,8121403,15607084,3,0,4
8302,7976872,11066055,3,0,4
8303,10546598,23677118,0,0,4
8304,14106232,22017631,4,0,4
8305,17455206,23677143,0,0,7
8306,536222,708766,1,0,4
8307,90593,562437,1,0,2
8308,17709345,23677113,0,0,2
8309,14733078,17468430,4,0,3
8310,184741,8086217,4,0,4
8311,10851,413562,1,0,4
8312,5985718,14194234,4,0,2
8313,10047344,23677111,0,0,2
8314,120707,7507773,4,0,4
8315,13164675,23677111,0,0,2
8316,6190160,6856298,3,0,4
8317,1458628,8612648,2,0,4
8318,6902534,9704751,4,0,4
8319,6950772,23677114,0,0,4
8320,18731109,19142736,1,0,4
8321,5199811,13949581,3,0,3
8322,10214218,21994644,3,0,3
8323,16466520,19912848,1,0,4
8324,20112107,23677119,0,0,4
8325,19147279,21224967,3,0,10
8326,257201,643933,1,0,4
8327,4741416,23677115,0,0,4
8328,22654329,23677115,0,0,4
8329,20586748,20869815,3,0,3
8330,8485824,23677119,0,0,4
8331,417620,17402775,4,0,4
8332,1528719,13289545,4,0,4
8333,147550,23677116,0,0,4
8334,8793825,22246375,2,0,4
8335,10222439,23677138,0,0,7
8336,6168445,10793696,2,0,3
8337,22999024,23677115,0,0,4
8338,14338365,14785308,3,0,3
8339,9325670,15527452,3,0,4
8340,15471169,20325581,3,0,3
8341,709584,896372,1,0,4
8342,12614305,16466519,1,0,4
8343,11066056,20806023,1,0,4
8344,10292935,23677119,0,0,4
8345,7460370,11548511,3,0,4
8346,40044,79355,1,0,4
8347,5511298,23677113,0,0,2
8348,14168494,18613870,3,0,4
8349,23250845,23484507,4,0,4
8350,751335,950938,1,0,4
8351,16713229,22246374,4,0,4
8352,7760800,13028546,1,0,4
8353,3008655,21113767,4,0,4
8354,6788258,8024375,1,0,3
8355,891550,7635628,3,0,7
8356,16579662,19019536,3,0,10
8357,3024988,15612870,4,0,4
8358,19392392,21293476,3,0,10
8359,11213172,14230405,3,0,4
8360,18974466,20493053,3,0,4
8361,16714944,16820041,3,0,3
8362,15376871,19141604,3,0,4
8363,778678,922476,1,0,4
8364,3767903,22306604,3,0,4
8365,935017,942693,1,0,4
8366,1854053,10846738,4,0,4
8367,2721037,13351146,4,0,4
8368,417300,16485992,4,0,4
8369,4518933,8612648,2,0,4
8370,670507,23677115,0,0,4
8371,23643080,23677111,0,0,2
8372,15052734,23677115,0,0,4
8373,9922678,23677116,0,0,4
8374,22207784,22704165,3,0,4
8375,438086,664803,1,0,2
8376,1685379,23677117,0,0,4
8377,8793825,13783898,1,0,4
8378,229795,350482,3,0,2
8379,13086691,23677113,0,0,2
8380,18828006,18828007,2,0,3
8381,81754,12561704,3,0,7
8382,9282709,23677118,0,0,4
8383,22667453,23677114,0,0,4
8384,2494612,21291602,4,0,4
8385,3286240,4938100,2,0,3
8386,108845,859719,3,0,2
8387,12011200,23677115,4,0,4
8388,1907167,2217508,3,0,4
8389,7044685,13822269,3,0,3
8390,10212189,19166563,3,0,2
8391,11731587,18042543,3,0,4
8392,536114,704314,1,0,4
8393,16458721,16499420,4,0,4
8394,9693856,13028546,1,0,4
8395,2453715,3740984,3,0,3
8396,22310953,23677114,0,0,4
8397,17097179,19687459,4,0,4
8398,8121403,14058408,3,0,4
8399,3903102,23677117,0,0,4
8400,159804,196392,3,0,2
8401,18154726,23677125,0,0,6
8402,18269745,19584877,2,0,4
8403,12528037,23677117,3,0,4
8404,1421557,10287987,2,0,4
8405,23341853,23677115,4,0,4
8406,21487667,23677118,0,0,4
8407,1986417,17337015,3,0,6
8408,367771,22993367,2,0,4
8409,2053178,23677118,0,0,4
8410,2056082,20286589,4,0,4
8411,100791,272355,1,0,4
8412,3076854,20603864,3,0,3
8413,9099457,17638226,3,0,3
8414,18042543,19663509,3,0,4
8415,1799460,2232619,4,0,4
8416,13557174,23677116,0,0,4
8417,6856298,15034107,3,0,4
8418,268806,643933,1,0,4
8419,9563,543096,1,0,4
8420,5442020,7553634,3,0,3
8421,15917727,22911141,3,0,3
8422,4684601,15461843,3,0,4
8423,12654495,23677112,4,0,2
8424,3788596,12048547,4,0,4
8425,1508930,19555516,4,0,2
8426,17722894,19604083,3,0,2
8427,10888299,23677116,0,0,4
8428,2532321,7132185,1,0,4
8429,5956360,13233448,4,0,3
8430,16778,23677112,0,0,2
8431,12016478,23677118,4,0,4
8432,4981909,6470716,4,0,4
8433,13733559,23677114,0,0,4
8434,7005226,21679395,4,0,4
8435,7044128,14914613,3,0,2
8436,4591683,22690093,3,0,4
8437,13414771,16116225,3,0,3
8438,5138456,11519124,3,0,4
8439,21432300,23677118,0,0,4
8440,9604063,11113074,4,0,4
8441,10145432,23677116,0,0,4
8442,5856886,14869434,4,0,4
8443,10207808,20749219,4,0,4
8444,2617135,20125816,3,0,3
8445,21361387,23677119,0,0,4
8446,2199598,23658098,3,0,4
8447,472008,841792,3,0,2
8448,19260977,22135738,3,0,7
8449,14241043,23677114,0,0,4
8450,20654399,23677112,0,0,2
8451,228865,3762632,3,0,2
8452,2453715,14996759,3,0,3
8453,6061402,21488868,1,0,4
8454,3253024,5271061,3,0,4
8455,13743727,23677116,4,0,4
8456,742572,6371595,4,0,10
8457,1919602,3790245,3,0,3
8458,21877731,23677116,0,0,4
8459,3978711,13396233,4,0,4
8460,8678081,20777139,3,0,3
8461,23317457,23677119,0,0,4
8462,1966262,18269745,2,0,4
8463,415583,483411,1,0,2
8464,11073821,23677118,0,0,4
8465,16733950,18536907,3,0,4
8466,22610598,23677117,0,0,4
8467,1831677,7704004,4,0,10
8468,11482931,19251430,4,0,4
8469,149935,756962,1,0,4
8470,624490,7169018,4,0,4
8471,4561325,23677114,0,0,4
8472,1966262,2668863,3,0,4
8473,5833837,23677119,0,0,4
8474,820905,950938,1,0,4
8475,3958807,7187035,4,0,4
8476,293167,854475,3,0,2
8477,1050422,3635291,1,0,3
8478,3357568,18420618,3,0,3
8479,5017412,7006052,4,0,4
8480,9104544,23677119,0,0,4
8481,7132186,8612647,2,0,4
8482,4726770,13783899,4,0,4
8483,15783463,23677117,0,0,4
8484,19963744,21531069,3,0,10
8485,159804,738946,3,0,2
8486,4471001,8612648,1,0,4
8487,8612647,8625346,1,0,4
8488,6061403,21870536,2,0,4
8489,788664,23677139,0,0,7
8490,708766,4204663,4,0,4
8491,5337582,8523656,4,0,2
8492,12721603,23677116,0,0,4
8493,13491945,23677143,3,0,7
8494,813588,843888,3,0,2
8495,2532322,4518934,1,0,4
8496,9565773,23677118,0,0,4
8497,9834214,13104737,4,0,2
8498,8615632,23677118,0,0,4
8499,320979,481939,1,0,4
8500,20990144,23677115,4,0,4
8501,22922973,23677113,0,0,2
8502,2088568,16410666,3,0,4
8503,15780370,23677118,0,0,4
8504,19179509,23677112,0,0,2
8505,93208,820905,1,0,4
8506,6541774,10521243,4,0,3
8507,14884197,23677118,3,0,4
8508,3287812,14138097,4,0,4
8509,322658,11560551,4,0,4
8510,21937981,22879451,4,0,4
8511,17140254,23677117,0,0,4
8512,20405406,23677115,0,0,4
8513,6096495,13807422,0,0,3
8514,21187694,23677117,0,0,4
8515,2685219,7556871,3,0,3
8516,12705163,23677117,0,0,4
8517,11353263,14406880,4,0,4
8518,3058818,9219798,3,0,4
8519,636711,854475,1,0,2
8520,19728871,22479286,3,0,3
8521,557726,12783713,4,0,4
8522,4471000,5751314,3,0,4
8523,1037968,6319887,3,0,4
8524,18578541,18880060,3,0,4
8525,16744397,22998999,3,0,4
8526,809499,23677117,0,0,4
8527,8148184,23677117,0,0,4
8528,2559993,22625085,3,0,3
8529,367770,18269745,2,0,4
8530,4131070,23677117,0,0,4
8531,22768445,22768446,2,0,3
8532,22582628,23677111,4,0,2
8533,2490462,16810590,3,0,3
8534,1805924,23677116,0,0,4
8535,18047482,20209162,4,0,4
8536,2247987,5967901,4,0,4
8537,16706229,22921765,4,0,4
8538,10343913,23677114,4,0,4
8539,3087100,9689181,3,0,3
8540,280040,820872,1,0,4
8541,367770,7460370,3,0,4
8542,346058,649595,1,0,4
8543,3942117,20514481,4,0,4
8544,2141749,6756635,1,0,3
8545,10695599,16458721,3,0,4
8546,948487,6061403,1,0,4
8547,17092365,23677119,0,0,4
8548,2362445,23294396,3,0,4
8549,145197,680174,1,0,4
8550,20343436,23677113,0,0,2
8551,12172484,19142737,2,0,4
8552,20276817,23677117,3,0,4
8553,120707,460892,1,0,4
8554,488614,952021,1,0,2
8555,4948152,23677118,0,0,4
8556,3024971,3024972,3,0,4
8557,40044,288978,1,0,4
8558,1562772,9218164,3,0,3
8559,22310637,23677146,0,0,7
8560,112491,17074899,4,0,4
8561,17491640,23677116,0,0,4
8562,8678081,17231051,3,0,3
8563,5317659,10379908,3,0,3
8564,3493991,9604062,1,0,4
8565,3768629,16388708,1,0,4
8566,8644226,23677147,0,0,10
8567,18673631,22654851,3,0,3
8568,21218665,23677114,0,0,4
8569,2241900,7044685,3,0,3
8570,3803030,17938737,4,0,2
8571,726934,772627,1,0,2
8572,228925,916271,1,0,4
8573,3517430,14370985,3,0,3
8574,13941413,23677119,0,0,4
8575,19172377,22801734,4,0,4
8576,1674462,23677119,0,0,4
8577,19009081,23677115,0,0,4
8578,4519452,12859344,4,0,4
8579,831650,13783899,1,0,4
8580,10673772,13852596,4,0,4
8581,8418689,23677119,3,0,4
8582,960758,5951610,4,0,2
8583,7187035,13547845,3,0,4
8584,3239010,17984312,1,0,4
8585,12555621,19905565,3,0,3
8586,5440625,23677115,3,0,4
8587,13071869,23677113,0,0,2
8588,46158,339301,1,0,4
8589,15558529,23677117,0,0,4
8590,14338365,20603864,3,0,3
8591,10391639,22427840,4,0,4
8592,20016313,23677115,0,0,4
8593,204078,268806,1,0,4
8594,750821,21361961,4,0,4
8595,698010,922376,3,0,2
8596,264493,848240,3,0,2
8597,5385585,23677118,0,0,4
8598,10564239,23677118,0,0,4
8599,854262,1126225,4,0,4
8600,9837783,13131643,4,0,4
8601,40044,841724,1,0,4
8602,3419825,11517213,3,0,4
8603,8429144,23677118,0,0,4
8604,3541461,19555516,4,0,2
8605,10152369,23677115,3,0,4
8606,4822222,5090669,3,0,4
8607,4240389,16755605,4,0,4
8608,18912105,23677117,3,0,4
8609,14838073,23677115,0,0,4
8610,9563,146579,1,0,4
8611,13354396,23677119,0,0,4
8612,11090449,21247844,4,0,4
8613,1293659,1362130,3,0,10
8614,6513769,7902699,4,0,2
8615,6095507,19262311,3,0,3
8616,4684601,20544327,3,0,4
8617,16324741,22919520,3,0,4
8618,2617135,22900234,3,0,3
8619,184741,636262,1,0,4
8620,9070085,17954700,3,0,3
8621,14698429,23677119,0,0,4
8622,15760433,23677114,0,0,4
8623,4118400,23677112,0,0,2
8624,15131036,23677119,0,0,4
8625,8793825,18269745,2,0,4
8626,13952462,23677133,0,0,7
8627,10118785,13247325,3,0,4
8628,6371605,22537277,4,0,10
8629,19147301,23389978,4,0,10
8630,1253359,23677115,3,0,4
8631,3932179,6387775,3,0,3
8632,2806371,21561833,4,0,4
8633,22588599,23677115,0,0,4
8634,20032546,23677114,0,0,4
8635,14194234,17261985,3,0,2
8636,17102809,22328845,3,0,10
8637,7655020,18796914,3,0,2
8638,161760,812803,1,0,4
8639,576481,23677115,0,0,4
8640,4147990,23252484,3,0,4
8641,6302320,14624031,4,0,4
8642,14783953,23677112,0,0,30
8643,7574033,21636561,3,0,3
8644,83802,13120648,4,0,4
8645,19662493,19693671,3,0,3
8646,800221,861011,1,0,4
8647,15849810,23677148,0,0,10
8648,10276504,23677114,0,0,4
8649,13024538,18115314,3,0,3
8650,768490,813588,1,0,2
8651,14703845,23677117,3,0,4
8652,7564559,19498017,3,0,3
8653,9068428,9540291,4,0,2
8654,10690321,20231243,4,0,2
8655,3903113,23677119,0,0,4
8656,330896,13255487,4,0,4
8657,8988251,15889430,4,0,4
8658,8786313,23677133,3,0,7
8659,566832,23677118,0,0,4
8660,19782412,23677116,4,0,4
8661,21495755,23677111,0,0,2
8662,13396233,22137915,3,0,4
8663,19883483,22221713,3,0,4
8664,101811,6925921,3,0,7
8665,19042037,23147989,4,0,4
8666,647710,11277690,4,0,4
8667,6633988,8966034,3,0,3
8668,15424571,18761618,4,0,4
8669,15861394,21075055,3,0,3
8670,1138281,23677113,0,0,2
8671,151792,7635628,3,0,7
8672,16935645,23677113,0,0,2
8673,5084177,8164056,4,0,3
8674,2676362,22366636,3,0,10
8675,7143272,8085496,3,0,4
8676,15968019,17805384,4,0,3
8677,101811,15609432,3,0,7
8678,8561732,23402248,3,0,10
8679,12678588,19142736,1,0,4
8680,6517139,16966539,3,0,3
8681,15650893,23677119,0,0,4
8682,8162671,20110295,4,0,3
8683,7495800,13834118,3,0,4
8684,238176,727183,1,0,4
8685,5567860,17267680,4,0,4
8686,5760649,5832949,4,0,4
8687,7839811,19523689,3,0,3
8688,14647876,22728536,4,0,4
8689,7949873,23677126,0,0,6
8690,1158841,12689310,4,0,4
8691,859719,8562659,4,0,2
8692,793635,950938,1,0,4
8693,1410953,21374275,4,0,4
8694,19387296,23677117,0,0,4
8695,118088,23677115,0,0,4
8696,19134229,19584878,4,0,4
8697,273128,23677116,0,0,4
8698,10634771,23677115,0,0,4
8699,88047,636262,1,0,4
8700,87685,442381,3,0,2
8701,536222,638963,1,0,4
8702,7760801,21488869,1,0,4
8703,16658637,19739421,4,0,4
8704,6032331,23677119,3,0,4
8705,5551857,10205542,3,0,3
8706,10412551,23677116,0,0,4
8707,92552,534739,1,0,4
8708,4208869,19251429,3,0,4
8709,19340061,23677112,0,0,2
8710,621591,922476,1,0,4
8711,763710,10606028,3,0,7
8712,12670642,14974844,3,0,4
8713,251248,23677117,0,0,4
8714,2654261,18287600,4,0,3
8715,13233448,19934218,3,0,3
8716,16005064,16902397,4,0,4
8717,1760351,16579663,3,0,10
8718,16224018,16466519,2,0,4
8719,250503,23677136,0,0,7
8720,6826377,23677117,3,0,4
8721,14598566,19290859,3,0,4
8722,22268798,23677113,4,0,2
8723,5086587,5638421,3,0,4
8724,1639107,9525318,3,0,4
8725,9860858,18398590,3,0,3
8726,22165571,23677116,4,0,4
8727,235245,689011,1,0,4
8728,2150990,23677148,0,0,4
8729,431827,604392,1,0,4
8730,10793696,11953289,3,0,3
8731,14432775,21253562,3,0,4
8732,10072636,13617295,3,0,3
8733,14108901,23677117,0,0,4
8734,12930950,23677119,0,0,30
8735,17234399,23677124,0,0,6
8736,4972836,23677117,4,0,4
8737,13308260,23677117,0,0,4
8738,4852691,14878300,3,0,3
8739,116038,414463,1,0,4
8740,6382620,16164368,3,0,3
8741,9591165,18733556,4,0,4
8742,3959503,23390255,3,0,4
8743,12935678,13414771,3,0,3
8744,2532322,11548511,1,0,4
8745,5528849,23677119,0,0,4
8746,15803340,23677115,0,0,4
8747,12570871,23677113,0,0,2
8748,13833987,23677115,0,0,4
8749,2014383,9061980,1,0,4
8750,1959933,7511780,3,0,3
8751,4531653,23290018,3,0,3
8752,788127,23677119,0,0,4
8753,4938100,5620792,3,0,3
8754,3377427,21752108,3,0,4
8755,12242903,21618559,3,0,3
8756,11090451,13994043,4,0,3
8757,16034464,19912847,4,0,4
8758,12039034,14617443,4,0,2
8759,19235556,23677113,0,0,2
8760,17537107,23677118,0,0,4
8761,3743353,23677118,4,0,4
8762,16076390,21827619,2,0,3
8763,125720,23677111,0,0,2
8764,44823,131811,1,0,4
8765,13289545,16762677,4,0,4
8766,8075170,19474501,3,0,3
8767,1175821,22739188,3,0,3
8768,6184623,23677119,0,0,4
8769,952021,16870490,3,0,2
8770,9217,16721518,3,0,2
8771,3078767,13396233,3,0,4
8772,17014629,19565152,4,0,4
8773,145197,310182,1,0,4
8774,737699,765103,1,0,4
8775,772627,841792,3,0,2
8776,12469141,21186038,2,0,10
8777,10152366,23677118,0,0,4
8778,8320469,22899738,3,0,3
8779,16001374,21907869,3,0,4
8780,13569337,17037028,3,0,3
8781,16980651,23677117,0,0,4
8782,8620464,23677117,0,0,4
8783,14620748,23677114,3,0,4
8784,16706229,21319238,3,0,4
8785,6936125,23677118,0,0,4
8786,16892512,22602225,3,0,4
8787,18731109,18731110,2,0,4
8788,831649,7760801,2,0,4
8789,18504192,19290859,3,0,4
8790,576772,738946,3,0,2
8791,4741407,23677117,0,0,4
8792,4686922,10673772,3,0,4
8793,9261908,18935118,4,0,4
8794,8731413,14687760,4,0,4
8795,79355,896284,1,0,4
8796,1175821,22033685,4,0,3
8797,18288467,21967215,3,0,4
8798,831649,10287986,1,0,4
8799,1048665,13812091,3,0,4
8800,6217449,22690093,3,0,4
8801,20089257,21319238,3,0,4
8802,370982,934048,1,0,4
8803,6693221,20036910,3,0,4
8804,4511510,19578818,3,0,3
8805,17435276,22670950,3,0,4
8806,745854,17714022,3,0,3
8807,831650,21488869,1,0,4
8808,13207139,23677118,0,0,4
8809,222968,23677116,0,0,4
8810,20407990,23677118,0,0,4
8811,3153117,6096495,0,0,3
8812,10104168,10829636,3,0,3
8813,9163164,23677116,0,0,4
8814,1624010,17551461,4,0,4
8815,6387775,17325960,3,0,3
8816,411631,4623012,2,0,4
8817,12136955,23677117,0,0,4
8818,1613935,11358169,3,0,4
8819,10848568,12649112,3,0,2
8820,74,14783945,3,0,4
8821,126187,614390,1,0,4
8822,8452230,23677135,4,0,7
8823,234104,8232814,4,0,3
8824,3282600,14417163,4,0,4
8825,4364579,21277519,3,0,3
8826,292999,624490,1,0,4
8827,23599034,23677117,0,0,4
8828,4318399,4441118,4,0,4
8829,235245,280040,1,0,4
8830,223969,646016,3,0,10
8831,116038,896701,1,0,4
8832,108845,614099,3,0,2
8833,11988852,19746605,4,0,4
8834,3078767,23596949,3,0,4
8835,1458628,18269744,1,0,4
8836,1863214,22704165,3,0,4
8837,2481505,5138456,4,0,4
8838,3050742,3257108,3,0,3
8839,1896089,20019847,3,0,4
8840,10277293,23205763,3,0,3
8841,189986,265214,1,0,10
8842,1983098,14879478,4,0,4
8843,17404759,23677119,4,0,4
8844,10293577,14370985,4,0,3
8845,810884,4471001,4,0,4
