,id,func,code
123,755768,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
124,775736,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
125,776781,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
126,789020,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
127,801170,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
128,801888,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
129,812841,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
130,820540,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
131,820623,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
132,821504,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
133,843065,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
134,847424,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
135,853458,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
136,858383,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
137,863589,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
138,881840,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
139,891391,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
140,892628,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
141,910480,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
142,910690,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
143,911775,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
144,912098,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
145,913384,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
146,916275,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
147,927502,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
148,928485,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
149,932293,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
150,935196,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
151,935810,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
152,936425,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
153,939306,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
154,946512,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
155,947102,44,"    public void testPalindrome() {
        assertFalse(isPalindrome(""abcdef""));
        assertFalse(isPalindrome(""abccda""));
        assertTrue(isPalindrome(""abccba""));
        assertFalse(isPalindrome(""abcxba""));
        assertTrue(isPalindrome(""a""));
        assertTrue(isPalindrome(""aa""));
        assertFalse(isPalindrome(""ab""));
        assertTrue(isPalindrome(""""));
        assertTrue(isPalindrome(""aaa""));
        assertTrue(isPalindrome(""aba""));
        assertTrue(isPalindrome(""abbba""));
        assertTrue(isPalindrome(""abba""));
        assertFalse(isPalindrome(""abbaa""));
        assertFalse(isPalindrome(""abcda""));
    }
"
156,950312,44,"    public static void main(String[] args) {
        int cases = Integer.parseInt(readLn1());
        for (int caseNumber = 0; caseNumber < cases; caseNumber++) {
            System.out.println(""Case #"" + (caseNumber + 1) + "":"");
            String line = readLn();
            int k = (int) Math.sqrt(line.length());
            if (k * k != line.length()) System.out.print(""No magic :(""); else {
                if (!checkPalindrome(line)) {
                    System.out.print(""No magic :("");
                } else {
                    StringBuilder sb = new StringBuilder();
                    for (int j = 0; j < k; j++) {
                        for (int l = 0; l < k; l++) {
                            sb.append(line.charAt(l * k + j));
                        }
                    }
                    if (!sb.toString().equals(line)) {
                        System.out.print(""No magic :("");
                    } else {
                        System.out.print(k);
                    }
                }
            }
            System.out.println();
        }
    }
"
157,2044209,44,"    protected void collectSites(RestrictionEnzyme re, Vector new_positions, Vector all_positions, int strand) {
        int match_cnt = new_positions.size();
        for (int i = 0; i < match_cnt; i++) {
            int[] match_positions = (int[]) new_positions.elementAt(i);
            int cut_count = all_positions.size();
            boolean palindrome = false;
            for (int j = 0; j < cut_count && !palindrome; j++) {
                CutSite cutsite = (CutSite) all_positions.elementAt(j);
                palindrome = (match_positions[0] == cutsite.getLow() && match_positions[1] == cutsite.getHigh());
            }
            if (!palindrome) {
                CutSite match = (strand == 1 ? new CutSite(match_positions[0], match_positions[1], re) : new CutSite(match_positions[1], match_positions[0], re));
                match.setRefSequence(re.getRefSequence());
                all_positions.add(match);
                SeqFeatureUtil.sort(all_positions, 1);
            }
        }
    }
"
158,3868944,44,"    public static void main(String[] args) throws IOException {
        BufferedReader in = new BufferedReader(new InputStreamReader(System.in));
        FifteenEight.blank(""Is \""radar\"" a palindrome, True or False? "" + isPalindrome(""radar""));
        FifteenEight.blank();
        FifteenEight.blank(""Is \""dogs and cats\"" a palindrome, True or False? "" + isPalindrome(""dogs and cats""));
        FifteenEight.blank();
        FifteenEight.blank(""Please enter a word or phrase to check for palindromishness: "");
        String temp = (in.readLine());
        if (isPalindrome(temp) == false) FifteenEight.blank(""That is not a palindrome.""); else FifteenEight.blank(""Yes! That is a palindrome!"");
        FifteenEight.blank();
        FifteenEight.blank(""Thank you for playing! eop."");
    }
"
159,4750695,44,"    protected void createJobScriptAndConfigurationFiles(FileWriter writer) throws Exception {
        BarcodeDesignerTask barcodeDesignerTask = (BarcodeDesignerTask) task;
        BarcodeDesignResultNode tmpResultNode = (BarcodeDesignResultNode) resultFileNode;
        File configFile = new File(getSGEConfigurationDirectory() + File.separator + CONFIG_PREFIX + ""1"");
        boolean fileSuccess = configFile.createNewFile();
        if (!fileSuccess) {
            throw new ServiceException(""Unable to create a config file for the 16S pipeline."");
        }
        File tmpConfigFile = new File(tmpResultNode.getDirectoryPath() + File.separator + ""454Barcode.config"");
        FileWriter configWriter = new FileWriter(tmpConfigFile);
        try {
            configWriter.write(""[Barcode_Rules]\n"");
            configWriter.write(""barcodeLength="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_barcodeLength) + ""\n"");
            configWriter.write(""fivePrimeClamp="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_fivePrimeClamp) + ""\n"");
            configWriter.write(""maxFlows="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_maxFlows) + ""\n"");
            configWriter.write(""flowSequence="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_flowSequence) + ""\n"");
            configWriter.write(""keyChar="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_keyChar) + ""\n"");
            configWriter.write(""minEditDistance="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_minEditDistance) + ""\n\n"");
            configWriter.write(""[Barcode_wPrimer_Rules]\n"");
            configWriter.write(""palindromeBin="" + SystemConfigurationProperties.getString(""BarcodeDesign.PalindromeBin"") + ""\n"");
            configWriter.write(""minPalindromeHBonds="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_minPalindromeHBonds) + ""\n"");
            configWriter.write(""maxPalindromeMateDistance="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_maxPalindromeMateDistance) + ""\n"");
            configWriter.write(""palindromeTempDirectory="" + SystemConfigurationProperties.getString(""BarcodeDesign.PalindromeTempDir"") + ""\n"");
            configWriter.write(""intDimerMaxScore="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_intDimerMaxScore) + ""\n"");
            configWriter.write(""endDimerMaxScore="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_endDimerMaxScore) + ""\n\n"");
            configWriter.write(""[Synthesis_Requirements]\n"");
            configWriter.write(""forwardPrimerAdapterSequence="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_forwardPrimerAdapterSequence) + ""\n"");
            configWriter.write(""reversePrimerAdapterSequence="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_reversePrimerAdapterSequence) + ""\n"");
            configWriter.write(""attachBarcodeToForwardPrimer="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_attachBarcodeToForwardPrimer) + ""\n"");
            configWriter.write(""attachBarcodeToReversePrimer="" + barcodeDesignerTask.getParameter(BarcodeDesignerTask.PARAM_attachBarcodeToReversePrimer) + ""\n"");
        } finally {
            configWriter.flush();
            configWriter.close();
        }
        String perlPath = SystemConfigurationProperties.getString(""Perl.Path"");
        String basePath = SystemConfigurationProperties.getString(""Perl.ModuleBase"");
        String pipelineCmd = perlPath + "" "" + basePath + SystemConfigurationProperties.getString(""BarcodeDesign.Cmd"");
        SystemConfigurationProperties properties = SystemConfigurationProperties.getInstance();
        String tmpDirectoryName = properties.getProperty(""Upload.ScratchDir"");
        List<String> inputPrimerFiles = Task.listOfStringsFromCsvString(task.getParameter(BarcodeDesignerTask.PARAM_primerFile));
        List<String> inputAmpliconFiles = Task.listOfStringsFromCsvString(task.getParameter(BarcodeDesignerTask.PARAM_ampliconsFile));
        String fullCmd = pipelineCmd + "" -c "" + tmpConfigFile.getAbsolutePath() + "" -p "" + tmpDirectoryName + File.separator + inputPrimerFiles.get(0) + "" -a "" + tmpDirectoryName + File.separator + inputAmpliconFiles.get(0) + "" -o "" + tmpResultNode.getDirectoryPath() + "" -n "" + task.getParameter(BarcodeDesignerTask.PARAM_numBarcodesPerPrimerPair);
        StringBuffer script = new StringBuffer();
        fullCmd = ""export PATH=$PATH:"" + basePath + "";export PERL5LIB=$PERL5LIB:"" + basePath + "";"" + fullCmd;
        script.append(fullCmd).append(""\n"");
        writer.write(script.toString());
        setJobIncrementStop(1);
    }
"
160,6465770,44,"    public void testIsPalindrome() {
        assertTrue(PalindromeChecker.test(""123321""));
        assertFalse(PalindromeChecker.test(""123421""));
        assertTrue(PalindromeChecker.test(""1234321""));
        assertTrue(PalindromeChecker.test(""racecar""));
    }
"
161,6465771,44,"    public void testReverse() {
        assertEquals(""dog"", PalindromeChecker.reverse(""god""));
    }
"
